,comment_body,page_id,post_id,user_id
0,Faye Tamiyachol,366743047016721,1436860363229411_1934104793504963,10200565861465269
1,Tum Siwadon,366743047016721,1436860363229411_1933055403609902,1491713007735572
2,Ekkajit Rucksanun,366743047016721,1436860363229411_1933055403609902,948744461815979
3,แม่ไปกัน PranormSamanmulya,366743047016721,1436860363229411_1933055403609902,936226996402095
4,Kookkai Anutarasuthee,366743047016721,1436860363229411_1933055403609902,10200848004401636
5,Kittanai Ballwie Sansakul,366743047016721,1436860363229411_1933055403609902,776539769030359
6,Rattiyakorn Saleepalin Maii Minmin 28 ถ้าเวลาเหลือไปกัน,366743047016721,1436860363229411_1933055403609902,923131871035710
7,Krittaphob Nilpusriอ้วนไปอีกรอบขอที่นี้,366743047016721,1436860363229411_1933055403609902,717582868301580
8,Pimtong Boonyapataroo ไปมะ,366743047016721,1436860363229411_1933055403609902,10206732322959277
9,Ploy Patreya สวยย,366743047016721,1436860363229411_1932917160290393,757812907592974
10,Petch Methawee อยากไปอันนี้,366743047016721,1436860363229411_1932917160290393,10152451469640309
11,Mai Sniper อยากไป,366743047016721,1436860363229411_1932917160290393,1543691795864320
12,ร้านพี่เอี๋ยว@ปากคลอง..ใช่นะคาฟ,366743047016721,1436860363229411_1932917160290393,865059166846648
13,Phanupong Saeprakaiน่าไปๆมากมาย,366743047016721,1436860363229411_1932917160290393,974960682517581
14,Cara Aui เมิงงงงง กูคงไม่ได้ไป วันหยุดไม่มีแล้ว  เก็บภาพสวยๆมาฝากมั่ง,366743047016721,1436860363229411_1932917160290393,679637758761214
15,Aerng Sayaurore มีความดอกไม้ๆ 😌,366743047016721,1436860363229411_1932917160290393,10203502354740115
16,Hmong Sumongkon ไปๆๆ ไปมั้ยๆๆ เหอออออ,366743047016721,1436860363229411_1932917160290393,802714903084908
17,Chutimas OoNickoo พาหนูไปหน่อยค่ะป๊า,366743047016721,1436860363229411_1932917160290393,881708998547711
18,ABple Mondi ร้านนี้แหละเปิ้ล,366743047016721,1436860363229411_1932917160290393,831117196928911
19,ไลลา เลเบิ้ล โกๆ,366743047016721,1436860363229411_1932917160290393,930328166981664
20,PIm PimthakanKanokporn Hlaithong เย็นนี้ไปกันไหม,366743047016721,1436860363229411_1932917160290393,10206542467417471
21,ร้านเปิดกี่โมงคะ,366743047016721,1436860363229411_1932917160290393,933134016712523
22,Prayawee Meesem  ไปที่นี่สิ ที่ร้านมีงานนิทรรศการด้วยน๊าแก  เริ่ดอ่ะ เป็นร้านคาเฟ่,366743047016721,1436860363229411_1932917160290393,908471915835118
23,Kwang Thamkositanon Nick Kotcharat Jutarat Roong Kat Pbre อยากไปค่ะ,366743047016721,1436860363229411_1932917160290393,675263305880191
24,อยู่ตรงไหนคะร้านนี่,366743047016721,1436860363229411_1932917160290393,204335593382379
25,เสียดายจัง ไม่ทราบว่ามีนิทรรศการด้วย เพิ่งไปมาวันก่อน,366743047016721,1436860363229411_1932917160290393,10203788299941986
26,Natsuda Buasriไปกันมั้ย,366743047016721,1436860363229411_1932917160290393,974960682517581
27,เห็นคาเฟ่นี้ แต่ไม่รู้เลยว่ามีนิทรรศการ เสียดายจัง,366743047016721,1436860363229411_1932917160290393,10203439289004315
28,Thanakrit Jarupat มีนิทรรศการด้วย,366743047016721,1436860363229411_1932917160290393,772271266139989
29,Sayanuth Moungsiri Patcharee Moungsiri Natthanan Chansaisakhorn,366743047016721,1436860363229411_1932917160290393,10153706130484172
30,Newty Scz'f ไปป่ะ,366743047016721,1436860363229411_1932917160290393,1101186933230822
31,อยากไป Yok Thitipa,366743047016721,1436860363229411_1932917160290393,10204436873634051
32,Parichart Emma Khamdee รับผลิตเสื้อและปักเสื้อโปโล ไม่จำกัดจำนวน,366743047016721,1436860363229411_1932917160290393,479115458911922
33,Nue Thamonwan 💛,366743047016721,1436860363229411_1932917160290393,4017910863379
34,Ying Chen Echi Chen Sara Suwan Aoff Sirivut,366743047016721,1436860363229411_1932917160290393,10154106528910424
35,Wasu Sinratanapakdeekul น่าไปนะ,366743047016721,1436860363229411_1932917160290393,10152380527398548
36,Boa Kittiwaraporn Thurseven Mars Kantarat Kittiwaraporn Sailang Kittiwaraporn,366743047016721,1436860363229411_1932917160290393,870296956355533
37,Fahh Pamika Qgbonuss Phutrung,366743047016721,1436860363229411_1932917160290393,10201809612268587
38,Mint Palida,366743047016721,1436860363229411_1932917160290393,989834147735034
39,Aey Tiwaporn,366743047016721,1436860363229411_1932917160290393,10152386439487038
40,Lalita Chalongkulasak,366743047016721,1436860363229411_1932917160290393,10152797095015700
41,Manaschanok Wanmek,366743047016721,1436860363229411_1932917160290393,843094202424531
42,Yok Jutamanee แพร ไก่ย่างฟาดหน้า,366743047016721,1436860363229411_1932917160290393,163091250760428
43,Danish Daniish,366743047016721,1436860363229411_1932917160290393,10204436873634051
44,Sineenat Suebtragool 😭,366743047016721,1436860363229411_1932917160290393,10152608644618914
45,Namtiey D Sakulpanich,366743047016721,1436860363229411_1932917160290393,827387233970189
46,John Kj,366743047016721,1436860363229411_1932917160290393,947781261912136
47,Kannaphak Boss Tantasith,366743047016721,1436860363229411_1932917160290393,754727764561309
48,Rampai Mu,366743047016721,1436860363229411_1932917160290393,745915342151831
49,Supharat Wadsanit Print Sapan,366743047016721,1436860363229411_1932917160290393,10202636949199598
50,Baitoey Leewannapsai,366743047016721,1436860363229411_1932917160290393,10203239647371533
51,Kedthuch Kanjanachumaburop,366743047016721,1436860363229411_1932917160290393,975286839152158
52,Nattawat Ton,366743047016721,1436860363229411_1932917160290393,10202973078227938
53,Nachayada Phueakphong,366743047016721,1436860363229411_1932917160290393,826052054124905
54,Natalee Milk,366743047016721,1436860363229411_1932917160290393,327918767412457
55,Bell PB,366743047016721,1436860363229411_1932917160290393,791229040923217
56,Saowanee Wongse-Phaet,366743047016721,1436860363229411_1932917160290393,10202973078227938
57,Supakit Ga Sonthikasorn,366743047016721,1436860363229411_1932917160290393,10205316336977666
58,GunAeng Coffee,366743047016721,1436860363229411_1932917160290393,1519292601664216
59,Gift Kanya Phuangkosol,366743047016721,1436860363229411_1932917160290393,10155504054530066
60,Nichaphat Aranpanu (Mint),366743047016721,1436860363229411_1932917160290393,916598765031420
61,May Ga,366743047016721,1436860363229411_1932917160290393,755468254532142
62,Bowabowa Thanyaluk ไปมายังคะเพื่อน,366743047016721,1436860363229411_1932917160290393,10203319677935068
63,Natchaya Kesjaral,366743047016721,1436860363229411_1932917160290393,874735192548088
64,คุณ กัญญาวีร์ วัลลิกุล,366743047016721,1436860363229411_1932917160290393,967424479957154
65,Ajima Asthana,366743047016721,1436860363229411_1932917160290393,432616306886361
66,รอนานยังอด,366743047016721,1436860363229411_1932752270306882,837485252940213
67,ร้องไห้ๆๆๆ :(,366743047016721,1436860363229411_1932752270306882,966761760040534
68,เศร้าเลยยยยยยยยย,366743047016721,1436860363229411_1932752270306882,870967309587001
69,ยินดีด้วยค่า,366743047016721,1436860363229411_1932752270306882,192149001200360
70,ขอสำรองนะครับแอดมิน,366743047016721,1436860363229411_1932752270306882,165470477249866
71,,366743047016721,1436860363229411_1932752270306882,960421033973699
72,Saleefah Duramad,366743047016721,1436860363229411_1931941553721287,166849873718173
